Ticker,Date,Price Open,Price Low,Price High,Price Close,Volume
ACG1V,21/2/2001,68.496805,68.496805,68.496805,68.496805,61
ACG1V,22/2/2001,68.496805,66.6942575,68.496805,66.6942575,443
ACG1V,23/2/2001,61.286615,57.68152,64.71145525,57.68152,41191
ACG1V,26/2/2001,57.68152,55.8789725,57.68152,56.5999915,81870
ACG1V,27/2/2001,59.4840675,59.4840675,63.0891625,61.286615,5509
ACG1V,28/2/2001,61.286615,61.286615,67.054767,67.054767,318
ACG1V,1/3/2001,63.0891625,63.0891625,64.89171,64.89171,887
ACG1V,2/3/2001,65.2522195,64.89171,65.2522195,64.89171,41
ACG1V,5/3/2001,66.6942575,66.6942575,66.6942575,66.6942575,1067
ACG1V,6/3/2001,68.496805,66.6942575,68.496805,66.6942575,1692
ACG1V,7/3/2001,68.496805,68.496805,68.496805,68.496805,13
ACG1V,8/3/2001,66.6942575,66.6942575,66.6942575,66.6942575,504
ACG1V,9/3/2001,66.333748,66.333748,70.2993525,70.2993525,55
ACG1V,12/3/2001,68.496805,66.6942575,68.496805,66.6942575,55
ACG1V,13/3/2001,66.6942575,66.6942575,68.1362955,68.1362955,291
ACG1V,14/3/2001,69.938843,69.217824,69.938843,69.217824,637
ACG1V,15/3/2001,66.6942575,66.333748,69.5783335,66.333748,305
ACG1V,16/3/2001,68.496805,68.496805,68.496805,68.496805,13
ACG1V,19/3/2001,63.0891625,63.0891625,63.0891625,63.0891625,83
ACG1V,20/3/2001,64.89171,64.89171,64.89171,64.89171,1165
ACG1V,21/3/2001,63.0891625,63.0891625,63.0891625,63.0891625,55
ACG1V,22/3/2001,61.286615,57.68152,61.286615,57.68152,26648
ACG1V,23/3/2001,61.286615,61.286615,71.34483005,71.34483005,277
ACG1V,26/3/2001,72.06584905,72.06584905,76.428014,75.706995,1031
ACG1V,27/3/2001,76.75247255,75.706995,77.149033,75.706995,1622
ACG1V,28/3/2001,79.31209,79.31209,79.31209,79.31209,377
ACG1V,29/3/2001,79.31209,75.706995,79.31209,75.706995,1608
ACG1V,30/3/2001,73.9044475,72.1019,75.67094405,72.1019,1722
ACG1V,2/4/2001,72.1019,72.1019,72.1019,72.1019,41
ACG1V,3/4/2001,70.659862,70.659862,70.659862,70.659862,13
ACG1V,4/4/2001,70.659862,70.659862,70.659862,70.659862,307
ACG1V,5/4/2001,65.1080157,65.1080157,70.26330155,70.26330155,145
ACG1V,9/4/2001,68.496805,68.496805,68.496805,68.496805,97
ACG1V,10/4/2001,70.2272506,70.2272506,70.26330155,70.26330155,138
ACG1V,11/4/2001,70.2993525,68.496805,72.1019,72.1019,5353
ACG1V,17/4/2001,72.1019,72.1019,72.1019,72.1019,1456
ACG1V,18/4/2001,75.67094405,75.67094405,82.88113405,82.88113405,1619
ACG1V,19/4/2001,82.917185,82.917185,82.917185,82.917185,1484
ACG1V,20/4/2001,83.45794925,82.5566755,83.45794925,82.5566755,7287
ACG1V,23/4/2001,84.7197325,82.5566755,84.7197325,82.917185,346
ACG1V,24/4/2001,81.1146375,81.1146375,82.917185,81.475147,2047
ACG1V,25/4/2001,81.1146375,81.1146375,82.917185,81.1146375,2139
ACG1V,26/4/2001,81.1146375,80.754128,81.1146375,80.754128,707
ACG1V,27/4/2001,80.754128,80.754128,81.1146375,81.1146375,11596
ACG1V,30/4/2001,82.196166,82.196166,89.22610125,85.801261,2874
ACG1V,2/5/2001,86.41412715,77.5095425,86.41412715,77.5095425,4445
ACG1V,3/5/2001,78.591071,77.5095425,79.31209,77.5095425,973
ACG1V,4/5/2001,77.5095425,73.9044475,77.5095425,73.9044475,1976
ACG1V,7/5/2001,75.706995,75.706995,79.31209,79.31209,890
ACG1V,8/5/2001,79.31209,79.31209,79.31209,79.31209,27
ACG1V,9/5/2001,77.5095425,77.5095425,77.5095425,77.5095425,69
ACG1V,10/5/2001,73.94049845,73.9044475,77.5095425,77.5095425,554
ACG1V,11/5/2001,79.27603905,77.5095425,79.31209,77.5095425,790
ACG1V,17/5/2001,77.5095425,75.706995,77.870052,77.870052,1178
ACG1V,18/5/2001,77.32928775,76.0675045,77.32928775,76.0675045,97
ACG1V,21/5/2001,77.5095425,77.5095425,77.5095425,77.5095425,582
ACG1V,22/5/2001,78.2305615,77.5095425,79.31209,79.31209,6809
ACG1V,23/5/2001,79.31209,73.1834285,79.31209,73.57998895,3078
ACG1V,25/5/2001,75.706995,75.706995,75.706995,75.706995,19
ACG1V,28/5/2001,74.264957,72.4624095,74.264957,72.4624095,166
ACG1V,29/5/2001,72.822919,72.28215475,72.822919,72.28215475,263
ACG1V,30/5/2001,72.4624095,72.1019,72.4624095,72.1019,100
ACG1V,31/5/2001,73.9044475,73.9044475,73.9044475,73.9044475,13
ACG1V,1/6/2001,73.9044475,68.8573145,75.3464855,71.7413905,391
ACG1V,4/6/2001,72.1019,72.1019,72.1019,72.1019,41
ACG1V,5/6/2001,72.1019,69.5783335,72.1019,69.5783335,4146
ACG1V,6/6/2001,70.2993525,70.2993525,70.2993525,70.2993525,41
ACG1V,8/6/2001,69.938843,69.938843,70.47960725,70.47960725,1214
ACG1V,11/6/2001,72.1019,70.2993525,72.1019,70.2993525,144
ACG1V,12/6/2001,70.2993525,68.496805,70.2993525,68.496805,221
ACG1V,13/6/2001,68.1362955,64.89171,68.496805,64.89171,1054
ACG1V,14/6/2001,63.449672,56.78024625,63.449672,56.78024625,14812
ACG1V,15/6/2001,59.2677618,55.8789725,59.4840675,55.8789725,1264
ACG1V,18/6/2001,55.91502345,50.47133,55.91502345,50.47133,4881
ACG1V,19/6/2001,50.47133,47.9477635,50.47133,47.9477635,8593
ACG1V,20/6/2001,48.3803749,43.3332419,48.6687825,45.0636875,4521
ACG1V,21/6/2001,46.866235,46.866235,50.1108205,49.750311,2121
ACG1V,25/6/2001,49.750311,46.9383369,49.93056575,46.9383369,6393
ACG1V,26/6/2001,45.424197,45.424197,46.866235,46.32547075,2163
ACG1V,27/6/2001,46.5057255,43.80190425,46.5057255,43.80190425,4562
ACG1V,28/6/2001,43.80190425,43.3332419,43.80190425,43.80190425,762
ACG1V,29/6/2001,44.52292325,42.1796115,44.52292325,42.9006305,5533
ACG1V,2/7/2001,43.22508905,40.7375735,43.22508905,40.7375735,6060
ACG1V,3/7/2001,41.4585925,41.4585925,42.1796115,41.4585925,3217
ACG1V,4/7/2001,41.098083,38.214007,41.098083,40.19680925,6049
ACG1V,5/7/2001,39.656045,39.656045,39.656045,39.656045,443
ACG1V,6/7/2001,38.82687315,38.82687315,38.82687315,38.82687315,58
ACG1V,9/7/2001,38.5745165,38.5745165,38.5745165,38.5745165,27
ACG1V,10/7/2001,37.8534975,37.8534975,38.75477125,38.75477125,11927
ACG1V,11/7/2001,37.492988,37.492988,37.492988,37.492988,249
ACG1V,12/7/2001,37.492988,37.492988,38.39426175,38.214007,5908
ACG1V,13/7/2001,38.214007,38.214007,38.75477125,38.75477125,416
ACG1V,16/7/2001,38.75477125,38.5745165,38.935026,38.75477125,1747
ACG1V,17/7/2001,38.5745165,37.8534975,38.5745165,37.8534975,18577
ACG1V,18/7/2001,38.214007,37.492988,38.214007,37.492988,610
ACG1V,19/7/2001,38.214007,37.52903895,38.214007,37.8534975,4091
ACG1V,20/7/2001,37.8534975,37.5650899,37.8534975,37.67324275,1581
ACG1V,23/7/2001,37.67324275,37.67324275,38.214007,38.214007,1622
ACG1V,24/7/2001,38.935026,37.8534975,38.935026,37.8534975,707
ACG1V,26/7/2001,37.8534975,36.95222375,37.8534975,36.95222375,1400
ACG1V,27/7/2001,37.67324275,36.05095,37.8534975,36.05095,41774
ACG1V,30/7/2001,32.48190595,32.445855,32.6621607,32.445855,2149
ACG1V,31/7/2001,32.445855,32.0853455,32.445855,32.26560025,1262
ACG1V,1/8/2001,32.26560025,32.0853455,32.26560025,32.26560025,818
ACG1V,2/8/2001,32.445855,32.0853455,34.2484025,34.2484025,2413
ACG1V,3/8/2001,34.78916675,34.78916675,34.9694215,34.78916675,263
ACG1V,6/8/2001,35.329931,34.2484025,35.329931,34.2484025,277
ACG1V,7/8/2001,33.887893,33.887893,35.329931,34.2484025,540
ACG1V,8/8/2001,34.2484025,34.2484025,34.2484025,34.2484025,27
ACG1V,9/8/2001,34.2484025,33.5273835,34.2484025,34.2484025,1248
ACG1V,10/8/2001,34.2484025,34.2484025,34.2484025,34.2484025,554
ACG1V,13/8/2001,34.2484025,34.2484025,34.2484025,34.2484025,1872
ACG1V,14/8/2001,34.2484025,34.2484025,36.01489905,36.01489905,2322
ACG1V,16/8/2001,35.72649145,35.6904405,35.72649145,35.6904405,194
ACG1V,17/8/2001,35.6904405,35.6904405,37.2766823,37.2766823,41
ACG1V,20/8/2001,36.05095,35.6904405,36.771969,36.05095,4299
ACG1V,21/8/2001,36.771969,35.6904405,36.771969,36.05095,970
ACG1V,22/8/2001,36.05095,36.05095,36.4114595,36.4114595,23244
ACG1V,23/8/2001,36.1230519,36.1230519,36.1230519,36.1230519,7350
ACG1V,24/8/2001,37.31273325,37.31273325,37.31273325,37.31273325,97
ACG1V,27/8/2001,36.4114595,36.4114595,37.492988,37.492988,7808
ACG1V,28/8/2001,37.31273325,37.1324785,37.45693705,37.45693705,3092
ACG1V,29/8/2001,37.8534975,36.771969,37.8534975,36.771969,69
ACG1V,30/8/2001,36.771969,36.771969,36.771969,36.771969,13869
ACG1V,31/8/2001,36.59171425,36.4114595,36.95222375,36.95222375,1054
ACG1V,3/9/2001,36.95222375,36.05095,36.95222375,36.05095,1400
ACG1V,4/9/2001,36.05095,36.05095,36.05095,36.05095,2274
ACG1V,5/9/2001,36.05095,34.9694215,36.05095,36.05095,1428
ACG1V,6/9/2001,36.05095,34.2484025,36.05095,35.329931,4188
ACG1V,7/9/2001,34.2484025,34.2484025,36.4114595,36.05095,10207
ACG1V,10/9/2001,36.05095,36.05095,36.05095,36.05095,1941
ACG1V,11/9/2001,36.05095,36.05095,37.88954845,36.05095,1484
ACG1V,13/9/2001,36.05095,36.05095,36.05095,36.05095,388
ACG1V,14/9/2001,37.8534975,36.95222375,37.8534975,36.95222375,110
ACG1V,17/9/2001,36.08700095,36.05095,36.771969,36.05095,970
ACG1V,18/9/2001,36.08700095,36.05095,36.08700095,36.05095,2676
ACG1V,19/9/2001,37.8534975,36.771969,37.8534975,37.8534975,915
ACG1V,20/9/2001,36.08700095,36.05095,36.08700095,36.05095,6119
ACG1V,21/9/2001,36.08700095,35.51018575,36.08700095,35.51018575,2288
ACG1V,24/9/2001,34.2484025,34.2484025,35.14967625,35.14967625,485
ACG1V,25/9/2001,35.14967625,34.2484025,36.05095,36.05095,748
ACG1V,26/9/2001,36.05095,36.05095,36.05095,36.05095,381
ACG1V,27/9/2001,37.8534975,37.8534975,37.8534975,37.8534975,253
ACG1V,28/9/2001,38.03375225,38.03375225,38.03375225,38.03375225,27
ACG1V,1/10/2001,38.03375225,36.05095,38.03375225,36.05095,974
ACG1V,2/10/2001,37.1324785,37.09642755,37.1324785,37.09642755,4521
ACG1V,3/10/2001,37.81744655,37.81744655,37.8534975,37.8534975,90843
ACG1V,4/10/2001,37.7813956,37.31273325,37.8534975,37.492988,7045
ACG1V,5/10/2001,36.95222375,36.95222375,37.1324785,37.02432565,9763
ACG1V,8/10/2001,37.02432565,37.02432565,37.02432565,37.02432565,55
ACG1V,9/10/2001,37.1324785,37.1324785,38.935026,38.935026,1594
ACG1V,10/10/2001,38.935026,38.75477125,38.935026,38.935026,1458
ACG1V,11/10/2001,39.656045,39.656045,40.19680925,40.19680925,4119
ACG1V,12/10/2001,41.42254155,39.656045,41.4585925,39.656045,1997
ACG1V,15/10/2001,39.656045,39.656045,39.656045,39.656045,332
ACG1V,17/10/2001,39.83629975,39.83629975,40.0165545,40.0165545,3148
ACG1V,18/10/2001,41.4585925,41.4585925,41.4585925,41.4585925,27
ACG1V,22/10/2001,40.377064,40.377064,40.377064,40.377064,138
ACG1V,23/10/2001,40.7375735,40.7375735,43.22508905,43.22508905,2870
ACG1V,24/10/2001,41.098083,40.377064,41.098083,40.377064,2210
ACG1V,25/10/2001,41.098083,40.377064,41.27833775,40.377064,11234
ACG1V,26/10/2001,40.91782825,40.91782825,41.4585925,41.4585925,582
ACG1V,29/10/2001,39.69209595,39.69209595,40.41311495,40.0165545,666
ACG1V,30/10/2001,39.98050355,37.8534975,39.98050355,37.88954845,3522
ACG1V,31/10/2001,37.88954845,36.95222375,37.88954845,36.95222375,376
ACG1V,1/11/2001,36.4835614,36.05095,36.4835614,36.05095,554
ACG1V,2/11/2001,36.4114595,36.4114595,37.81744655,37.81744655,117
ACG1V,5/11/2001,37.81744655,37.81744655,40.48521685,40.48521685,1719
ACG1V,6/11/2001,41.098083,41.098083,43.26114,42.1796115,722
ACG1V,7/11/2001,40.7375735,40.7375735,41.819102,41.819102,166
ACG1V,8/11/2001,42.1796115,42.1796115,43.26114,43.26114,7794
ACG1V,9/11/2001,42.540121,42.540121,42.540121,42.540121,859
ACG1V,12/11/2001,41.4585925,41.4585925,43.22508905,41.819102,6365
ACG1V,13/11/2001,43.22508905,43.22508905,46.83018405,43.3332419,651
ACG1V,14/11/2001,45.0636875,44.703178,45.7847065,44.703178,7739
ACG1V,15/11/2001,45.0636875,43.982159,45.0636875,43.982159,929
ACG1V,16/11/2001,44.3426685,44.3426685,46.866235,46.866235,15519
ACG1V,19/11/2001,49.750311,49.750311,50.47133,50.47133,1127
ACG1V,20/11/2001,50.2550243,49.029292,50.47133,49.750311,3855
ACG1V,21/11/2001,50.43527905,49.3898015,50.43527905,49.42585245,346
ACG1V,22/11/2001,50.1108205,49.93056575,50.1108205,49.93056575,291
ACG1V,23/11/2001,49.750311,49.42585245,49.750311,49.42585245,804
ACG1V,26/11/2001,49.57005625,49.57005625,50.43527905,50.43527905,208
ACG1V,27/11/2001,50.47133,48.6687825,50.47133,48.6687825,12926
ACG1V,30/11/2001,47.76750875,47.76750875,49.3898015,49.3898015,27
ACG1V,3/12/2001,46.866235,46.866235,46.866235,46.866235,83
ACG1V,5/12/2001,46.145216,45.7847065,46.866235,46.866235,693
ACG1V,7/12/2001,46.866235,45.0636875,46.866235,45.24394225,3505
ACG1V,10/12/2001,46.866235,45.24394225,46.866235,45.24394225,318
ACG1V,11/12/2001,45.0636875,44.88343275,46.68598025,46.68598025,19930
ACG1V,12/12/2001,46.5057255,45.0636875,46.5057255,45.0636875,291
ACG1V,13/12/2001,44.703178,44.703178,44.703178,44.703178,13
ACG1V,14/12/2001,44.703178,44.3426685,44.703178,44.3426685,665
ACG1V,17/12/2001,44.2705666,44.2705666,45.0636875,44.3426685,1303
ACG1V,18/12/2001,43.3332419,43.26114,43.6216495,43.26114,2011
ACG1V,19/12/2001,43.44139475,43.26114,44.30661755,43.26114,1650
ACG1V,20/12/2001,43.26114,43.26114,44.30661755,43.26114,970
ACG1V,21/12/2001,42.35986625,40.377064,42.35986625,40.55731875,16518
ACG1V,27/12/2001,43.22508905,41.4585925,43.22508905,41.4585925,346
ACG1V,28/12/2001,41.819102,41.13413395,44.16241375,43.4774457,1862
ACG1V,2/1/2002,43.26114,43.26114,43.26114,43.26114,41
ACG1V,3/1/2002,42.35986625,41.6027963,45.0636875,45.0636875,4123
ACG1V,4/1/2002,47.76750875,46.5057255,47.76750875,46.5057255,9730
ACG1V,7/1/2002,46.866235,46.866235,47.587254,47.587254,124
ACG1V,8/1/2002,47.2267445,43.26114,47.2267445,43.26114,8709
ACG1V,9/1/2002,43.6216495,39.656045,43.6216495,39.656045,7059
ACG1V,10/1/2002,38.935026,36.95222375,38.935026,37.492988,1715
ACG1V,11/1/2002,37.8534975,37.8534975,38.5745165,38.0698032,1026
ACG1V,14/1/2002,37.9255994,37.8534975,37.9255994,37.8534975,596
ACG1V,15/1/2002,37.3487842,37.0603766,37.81744655,37.81744655,221
ACG1V,16/1/2002,37.492988,37.31273325,37.492988,37.31273325,83
ACG1V,17/1/2002,37.8534975,37.8534975,38.5745165,38.5745165,554
ACG1V,18/1/2002,39.2955355,37.8534975,39.2955355,38.75477125,721
ACG1V,21/1/2002,38.5745165,38.03375225,38.75477125,38.03375225,554
ACG1V,22/1/2002,37.492988,37.31273325,37.492988,37.31273325,110
ACG1V,23/1/2002,37.8534975,37.8534975,37.8534975,37.8534975,27
ACG1V,24/1/2002,37.8534975,37.1324785,37.8534975,37.8534975,1165
ACG1V,25/1/2002,39.25948455,37.8534975,39.25948455,37.8534975,97
ACG1V,28/1/2002,37.8534975,36.05095,37.8534975,36.05095,1678
ACG1V,29/1/2002,36.1230519,35.14967625,36.1230519,35.1857272,416
ACG1V,30/1/2002,35.14967625,34.2484025,35.329931,35.329931,2538
ACG1V,31/1/2002,35.329931,34.28445345,35.329931,35.14967625,1081
ACG1V,1/2/2002,36.4114595,36.05095,39.2955355,36.05095,843
ACG1V,4/2/2002,36.05095,36.05095,36.05095,36.05095,83
ACG1V,5/2/2002,36.05095,35.14967625,36.05095,35.14967625,956
ACG1V,6/2/2002,36.05095,36.05095,36.05095,36.05095,83
ACG1V,7/2/2002,35.14967625,35.14967625,35.14967625,35.14967625,145
ACG1V,8/2/2002,34.608912,34.87929413,34.9694215,34.87929413,208
ACG1V,11/2/2002,34.78916675,34.608912,34.78916675,34.608912,277
ACG1V,13/2/2002,35.329931,33.887893,35.329931,33.887893,374
ACG1V,14/2/2002,33.166874,33.166874,33.92394395,33.166874,5106
ACG1V,15/2/2002,32.98661925,32.8784664,32.98661925,32.8784664,180
ACG1V,18/2/2002,32.8784664,32.26560025,33.166874,32.26560025,943
ACG1V,19/2/2002,33.166874,33.166874,33.166874,33.166874,110
ACG1V,20/2/2002,33.166874,33.166874,33.166874,33.166874,277
ACG1V,21/2/2002,32.445855,32.40980405,33.166874,33.166874,1733
ACG1V,22/2/2002,32.98661925,32.0853455,33.166874,32.0853455,1927
ACG1V,25/2/2002,32.0853455,31.7969379,32.0853455,31.90509075,1414
ACG1V,26/2/2002,32.0853455,31.003817,32.0853455,31.003817,1081
ACG1V,27/2/2002,31.003817,31.003817,31.18407175,31.18407175,194
ACG1V,28/2/2002,31.003817,29.561779,31.003817,30.3548999,14313
ACG1V,1/3/2002,29.7780847,28.84076,30.282798,30.282798,56600
ACG1V,4/3/2002,30.60725655,30.60725655,30.96776605,30.6433075,1692
ACG1V,5/3/2002,31.724836,31.3643265,32.445855,31.3643265,3841
ACG1V,6/3/2002,31.54458125,29.9222885,31.724836,31.3643265,3411
ACG1V,7/3/2002,32.445855,31.5806322,32.445855,31.5806322,1178
ACG1V,8/3/2002,31.724836,31.003817,31.724836,31.2201227,2926
ACG1V,11/3/2002,31.3643265,30.46305275,31.3643265,30.46305275,2207
ACG1V,12/3/2002,30.5712056,30.5712056,31.003817,30.5712056,4049
ACG1V,13/3/2002,29.9222885,29.9222885,29.9222885,29.9222885,693
ACG1V,14/3/2002,29.2012695,29.2012695,29.2012695,29.2012695,1137
ACG1V,15/3/2002,29.2012695,29.2012695,29.2012695,29.2012695,1248
ACG1V,18/3/2002,29.2012695,28.84076,29.2012695,28.84076,10290
ACG1V,19/3/2002,28.4802505,27.14636535,28.4802505,27.398722,3260
ACG1V,20/3/2002,27.398722,27.398722,28.119741,28.119741,31094
ACG1V,21/3/2002,27.6871296,27.6871296,28.66050525,28.29999575,429
ACG1V,22/3/2002,27.7592315,27.7592315,28.119741,28.119741,10346
ACG1V,25/3/2002,28.119741,27.7592315,28.119741,27.7592315,735
ACG1V,26/3/2002,27.57897675,27.398722,27.7592315,27.398722,1927
ACG1V,27/3/2002,28.80470905,27.398722,28.80470905,27.398722,4687
ACG1V,2/4/2002,28.119741,27.398722,28.119741,27.398722,651
ACG1V,3/4/2002,28.119741,27.398722,28.119741,27.57897675,430
ACG1V,4/4/2002,27.8313334,27.7592315,27.93948625,27.7592315,4146
ACG1V,5/4/2002,27.6871296,27.6871296,28.4802505,28.4802505,6671
ACG1V,8/4/2002,28.66050525,28.01158815,28.66050525,28.66050525,1927
ACG1V,9/4/2002,28.84076,28.84076,29.2012695,29.2012695,332
ACG1V,10/4/2002,29.30942235,29.30942235,29.74203375,29.74203375,1109
ACG1V,11/4/2002,29.9943904,29.561779,29.9943904,29.74203375,832
ACG1V,12/4/2002,29.74203375,29.38152425,29.74203375,29.45362615,2635
ACG1V,15/4/2002,29.4175752,29.4175752,29.4175752,29.4175752,13
ACG1V,16/4/2002,29.561779,29.561779,29.9222885,29.561779,1227
ACG1V,17/4/2002,30.53515465,30.24674705,30.6433075,30.282798,5897
ACG1V,18/4/2002,30.1385942,29.4175752,30.1385942,30.1385942,8862
ACG1V,19/4/2002,29.9222885,29.4175752,29.9222885,29.66993185,471
ACG1V,22/4/2002,29.66993185,28.44419955,29.66993185,28.44419955,332
ACG1V,23/4/2002,28.44419955,28.44419955,29.38152425,28.84076,235
ACG1V,24/4/2002,29.2012695,27.7592315,29.2012695,28.29999575,624
ACG1V,26/4/2002,28.80470905,28.80470905,28.84076,28.84076,582
ACG1V,29/4/2002,28.84076,28.119741,28.84076,28.119741,1692
ACG1V,30/4/2002,28.80470905,28.80470905,28.80470905,28.80470905,1969
ACG1V,3/5/2002,28.29999575,28.29999575,28.29999575,28.29999575,160
ACG1V,6/5/2002,27.9755372,27.9034353,27.9755372,27.9034353,235
ACG1V,7/5/2002,27.6871296,27.6150277,28.29999575,28.29999575,929
ACG1V,8/5/2002,28.29999575,28.29999575,29.74203375,29.74203375,804
ACG1V,10/5/2002,29.74203375,29.74203375,29.74203375,29.74203375,1511
ACG1V,13/5/2002,29.74203375,28.84076,29.74203375,28.84076,471
ACG1V,14/5/2002,29.23732045,28.84076,29.23732045,28.84076,416
ACG1V,15/5/2002,29.561779,29.561779,29.561779,29.561779,277
ACG1V,16/5/2002,29.2012695,28.84076,29.2012695,29.02101475,1664
ACG1V,17/5/2002,29.2012695,28.84076,29.2012695,28.84076,3761
ACG1V,20/5/2002,29.2012695,29.2012695,29.2012695,29.2012695,8474
ACG1V,21/5/2002,28.84076,28.84076,29.02101475,28.84076,554
ACG1V,22/5/2002,29.2012695,28.84076,29.2012695,28.84076,17627
ACG1V,23/5/2002,28.119741,28.119741,28.4802505,28.4802505,429
ACG1V,24/5/2002,27.79528245,27.79528245,28.84076,28.66050525,2121
ACG1V,27/5/2002,28.84076,28.84076,28.84076,28.84076,6157
ACG1V,28/5/2002,28.84076,28.7686581,28.84076,28.7686581,3078
ACG1V,29/5/2002,28.80470905,28.29999575,28.84076,28.29999575,3495
ACG1V,30/5/2002,28.29999575,28.29999575,28.29999575,28.29999575,374
ACG1V,31/5/2002,28.29999575,28.29999575,28.29999575,28.29999575,1400
ACG1V,3/6/2002,28.80470905,28.80470905,29.74203375,28.87681095,23022
ACG1V,4/6/2002,28.29999575,28.29999575,28.84076,28.84076,31691
ACG1V,5/6/2002,28.84076,28.84076,29.02101475,28.84076,3578
ACG1V,6/6/2002,28.29999575,28.29999575,29.2012695,29.2012695,55
ACG1V,7/6/2002,28.4802505,28.29999575,28.4802505,28.29999575,1497
ACG1V,10/6/2002,28.4802505,28.119741,28.4802505,28.119741,110
ACG1V,11/6/2002,28.80470905,27.7592315,28.80470905,27.7592315,2704
ACG1V,12/6/2002,27.398722,26.677703,27.398722,26.677703,3966
ACG1V,13/6/2002,27.0382125,27.0382125,27.398722,27.398722,10596
ACG1V,14/6/2002,27.7592315,26.3171935,27.7592315,27.0382125,2011
ACG1V,18/6/2002,26.677703,25.956684,27.0382125,26.49744825,2524
ACG1V,19/6/2002,25.956684,25.27171595,25.956684,25.27171595,2316
ACG1V,20/6/2002,25.235665,25.235665,25.235665,25.235665,110
ACG1V,24/6/2002,25.235665,23.793627,25.235665,23.793627,2607
ACG1V,25/6/2002,24.514646,24.514646,24.514646,24.514646,637
ACG1V,26/6/2002,24.514646,24.514646,24.514646,24.514646,1539
ACG1V,27/6/2002,25.235665,24.514646,25.235665,25.235665,2440
ACG1V,28/6/2002,24.514646,24.514646,24.8751555,24.514646,3078
ACG1V,1/7/2002,24.1541365,23.2168118,24.1541365,23.2168118,483
ACG1V,3/7/2002,24.514646,24.514646,24.514646,24.514646,27
ACG1V,5/7/2002,24.1541365,24.1541365,24.514646,24.514646,97
ACG1V,8/7/2002,25.235665,25.235665,25.235665,25.235665,83
ACG1V,11/7/2002,24.514646,24.514646,24.514646,24.514646,152
ACG1V,15/7/2002,23.4331175,23.4331175,23.4331175,23.4331175,110
ACG1V,16/7/2002,23.4331175,23.2168118,23.4331175,23.2168118,1275
ACG1V,17/7/2002,23.072608,23.072608,23.4331175,23.4331175,166
ACG1V,22/7/2002,22.4236909,20.22458295,22.4236909,20.5490415,3578
ACG1V,23/7/2002,20.5490415,19.64776775,20.5490415,19.64776775,388
ACG1V,24/7/2002,18.42203545,17.12420125,18.42203545,17.12420125,2285
ACG1V,25/7/2002,18.3859845,17.2323541,18.3859845,17.2323541,3883
ACG1V,26/7/2002,17.6649655,17.05209935,17.6649655,17.05209935,998
ACG1V,29/7/2002,16.97999745,16.583437,17.3765579,17.304456,624
ACG1V,30/7/2002,17.304456,15.2135009,17.304456,15.862418,12677
ACG1V,31/7/2002,15.7182142,15.7182142,16.9439465,15.862418,4327
ACG1V,1/8/2002,16.9439465,16.9439465,18.025475,17.304456,4022
ACG1V,2/8/2002,16.9439465,16.9439465,17.12420125,17.05209935,873
ACG1V,5/8/2002,18.746494,17.6649655,18.746494,17.6649655,97
ACG1V,6/8/2002,16.9439465,16.9439465,17.12420125,17.12420125,277
ACG1V,8/8/2002,17.6649655,17.304456,17.6649655,17.304456,859
ACG1V,9/8/2002,17.12420125,17.12420125,17.12420125,17.12420125,62
ACG1V,12/8/2002,17.12420125,17.12420125,17.12420125,17.12420125,138
ACG1V,14/8/2002,16.40318225,16.40318225,16.40318225,16.40318225,124
ACG1V,15/8/2002,16.40318225,16.40318225,16.40318225,16.40318225,1220
ACG1V,16/8/2002,16.04267275,16.04267275,16.7276408,16.7276408,305
ACG1V,19/8/2002,17.304456,17.304456,17.304456,17.304456,27
ACG1V,20/8/2002,17.6649655,16.2229275,17.6649655,16.2229275,97
ACG1V,21/8/2002,17.6649655,17.6649655,18.71044305,18.63834115,2551
ACG1V,22/8/2002,18.63834115,18.63834115,19.467513,19.43146205,291
ACG1V,23/8/2002,19.467513,19.467513,20.00827725,20.00827725,416
ACG1V,27/8/2002,20.00827725,20.00827725,20.5490415,20.5490415,55
ACG1V,28/8/2002,19.8280225,19.28725825,19.8280225,19.28725825,249
ACG1V,29/8/2002,19.28725825,19.28725825,19.9722263,19.9722263,735
ACG1V,3/9/2002,18.56623925,18.56623925,18.56623925,18.56623925,13
ACG1V,9/9/2002,19.1070035,19.1070035,19.1070035,19.1070035,998
ACG1V,10/9/2002,19.1070035,19.1070035,19.467513,19.467513,2607
ACG1V,11/9/2002,19.8280225,19.8280225,20.188532,19.8280225,277
ACG1V,12/9/2002,21.9910795,21.9910795,24.8751555,22.17133425,8726
ACG1V,13/9/2002,23.072608,22.7120985,23.072608,22.7120985,7031
ACG1V,16/9/2002,22.02713045,21.2700605,22.02713045,21.63057,3065
ACG1V,17/9/2002,22.351589,21.63057,23.39706655,21.63057,2399
ACG1V,18/9/2002,22.17133425,22.17133425,22.17133425,22.17133425,27
ACG1V,19/9/2002,22.17133425,22.17133425,22.7120985,22.7120985,318
ACG1V,20/9/2002,22.351589,22.31553805,22.351589,22.31553805,221
ACG1V,23/9/2002,22.31553805,21.30611145,22.31553805,21.30611145,610
ACG1V,24/9/2002,21.2700605,20.72929625,21.2700605,20.72929625,346
ACG1V,25/9/2002,22.09923235,20.7653472,22.2794871,20.7653472,904
ACG1V,26/9/2002,20.909551,20.909551,22.31553805,22.31553805,110
ACG1V,30/9/2002,21.63057,21.63057,22.2794871,22.2794871,180
